event_name,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,fight_url
UFC 243: Whittaker vs. Adesanya,Marc Goddard,Luke Jumeau,Dhiego Lima,Dhiego Lima,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/fd0fd9a2d6ef8c4f
UFC 243: Whittaker vs. Adesanya,Jim Perdios,Justin Tafa,Yorgan De Castro,Yorgan De Castro,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,2:10,http://ufcstats.com/fight-details/9dfac33cd3ae4afd
UFC 243: Whittaker vs. Adesanya,Greg Kleynjans,Jake Matthews,Rostem Akman,Jake Matthews,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1cb7138b107b93b5
UFC 243: Whittaker vs. Adesanya,Steve Perceval,Callan Potter,Maki Pitolo,Callan Potter,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/578987d534a0d205
UFC 243: Whittaker vs. Adesanya,Marc Goddard,Brad Riddell,Jamie Mullarkey,Brad Riddell,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/83d59f5e52e0ac46
UFC 243: Whittaker vs. Adesanya,John Sharp,Megan Anderson,Zarah Fairn,Megan Anderson,3,F,Women's Featherweight,F,Submission,Triangle Choke From Bottom Guard,1,3:57,http://ufcstats.com/fight-details/b8c21a311f3f7953
UFC 243: Whittaker vs. Adesanya,Jim Perdios,Nadia Kassem,Ji Yeon Kim,Ji Yeon Kim,3,F,Women's Flyweight,F,KO/TKO,Punch to Body At Distance,2,4:59,http://ufcstats.com/fight-details/668d077ac9d7d3c9
UFC Fight Night: Hermansson vs. Cannonier,Marc Goddard,Jack Hermansson,Jared Cannonier,Jared Cannonier,5,F,Middleweight,M,KO/TKO,Punch to Head At Distance,2,0:27,http://ufcstats.com/fight-details/476c31184332698e
UFC Fight Night: Hermansson vs. Cannonier,Leon Roberts,Mark Madsen,Danilo Belluardo,Mark Madsen,3,F,Lightweight,M,KO/TKO,Punches to Head From Half Guard,1,1:12,http://ufcstats.com/fight-details/975840814b233bcd
UFC Fight Night: Hermansson vs. Cannonier,Neil Hall,Gunnar Nelson,Gilbert Burns,Gilbert Burns,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/7410ac7e4e5acb74
UFC Fight Night: Hermansson vs. Cannonier,Marc Goddard,Ion Cutelaba,Khalil Rountree Jr.,Ion Cutelaba,3,F,Light Heavyweight,M,KO/TKO,Elbows to Head On Ground,1,2:35,http://ufcstats.com/fight-details/b44531903be4729a
UFC Fight Night: Hermansson vs. Cannonier,Leon Roberts,Michal Oleksiejczuk,Ovince Saint Preux,Ovince Saint Preux,3,F,Light Heavyweight,M,Submission,Von Flue Choke From Side Control,2,2:46,http://ufcstats.com/fight-details/b6dad3a9bf911bfd
UFC Fight Night: Hermansson vs. Cannonier,Rebin Saber,Nicolas Dalby,Alex Oliveira,Nicolas Dalby,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/9c7b6a20f35fb708
UFC Fight Night: Hermansson vs. Cannonier,Neil Hall,Alen Amedovski,John Phillips,John Phillips,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,0:17,http://ufcstats.com/fight-details/9fa3623172adb4cd
UFC Fight Night: Hermansson vs. Cannonier,Mikkel Birch Olsen,Alessio Di Chirico,Makhmud Muradov,Makhmud Muradov,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d5e927306f5d859b
UFC Fight Night: Hermansson vs. Cannonier,Marc Goddard,Siyar Bahadurzada,Ismail Naurdiev,Ismail Naurdiev,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/18d84b333b28de36
UFC Fight Night: Hermansson vs. Cannonier,Rebin Saber,Brandon Davis,Giga Chikadze,Giga Chikadze,3,F,Featherweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/688908886d8ac900
UFC Fight Night: Hermansson vs. Cannonier,Leon Roberts,Macy Chiasson,Lina Lansberg,Lina Lansberg,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/0a3df9b1918cfc2f
UFC Fight Night: Hermansson vs. Cannonier,Neil Hall,Marc Diakiese,Lando Vannata,Marc Diakiese,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/951968aa52a84928
UFC Fight Night: Hermansson vs. Cannonier,Mikkel Birch Olsen,Jack Shore,Nohelin Hernandez,Jack Shore,3,F,Bantamweight,M,Submission,Rear Naked Choke,3,2:51,http://ufcstats.com/fight-details/fc16ccf0994c6e50
UFC Fight Night: Rodriguez vs. Stephens,Jason Herzog,Carla Esparza,Alexa Grasso,Carla Esparza,3,F,Women's Strawweight,F,Decision,Majority,3,5:00,http://ufcstats.com/fight-details/b2cdb4c34f37ad37
UFC Fight Night: Rodriguez vs. Stephens,Fernando Salas Navarro,Irene Aldana,Vanessa Melo,Irene Aldana,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c163ed45c21c8548
UFC Fight Night: Rodriguez vs. Stephens,Herb Dean,Martin Bravo,Steven Peterson,Steven Peterson,3,F,Featherweight,M,KO/TKO,Spinning Back Fist Head,2,1:31,http://ufcstats.com/fight-details/49b2a6a93d529981
UFC Fight Night: Rodriguez vs. Stephens,Dan Miragliotta,Jose Quinonez,Carlos Huachin,Jose Quinonez,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/953c89aa931082e4
UFC Fight Night: Rodriguez vs. Stephens,Jason Herzog,Marco Polo Reyes,Kyle Nelson,Kyle Nelson,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,1:36,http://ufcstats.com/fight-details/ad878cdd4fa36a3a
UFC Fight Night: Rodriguez vs. Stephens,Fernando Salas Navarro,Ariane Carnelossi,Angela Hill,Angela Hill,3,F,Women's Strawweight,F,TKO - Doctor's Stoppage,,3,1:56,http://ufcstats.com/fight-details/52311c2cd0c84d67
UFC Fight Night: Rodriguez vs. Stephens,Herb Dean,Sergio Pettis,Tyson Nam,Sergio Pettis,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d9c0351cd21e40e0
UFC Fight Night: Rodriguez vs. Stephens,Dan Miragliotta,Vinicius Moreira,Paul Craig,Paul Craig,3,F,Light Heavyweight,M,Submission,Rear Naked Choke,1,3:19,http://ufcstats.com/fight-details/8cf6b22995c9efb8
UFC Fight Night: Rodriguez vs. Stephens,Jason Herzog,Sijara Eubanks,Bethe Correia,Bethe Correia,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c2b842fae4e9f1dc
UFC Fight Night: Rodriguez vs. Stephens,Fernando Salas Navarro,Claudio Puelles,Marcos Mariano,Claudio Puelles,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/4f7ec66199bba232
UFC Fight Night: Cowboy vs. Gaethje,Jerin Valel,Donald Cerrone,Justin Gaethje,Justin Gaethje,5,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,4:18,http://ufcstats.com/fight-details/490724f8b3658f67
UFC Fight Night: Cowboy vs. Gaethje,Yves Lavigne,Glover Teixeira,Nikita Krylov,Glover Teixeira,3,F,Light Heavyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/36d90f1812f0d432
UFC Fight Night: Cowboy vs. Gaethje,Jason Herzog,Michel Pereira,Tristan Connelly,Tristan Connelly,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/dadaee9624256e07
UFC Fight Night: Cowboy vs. Gaethje,Jerin Valel,Uriah Hall,Antonio Carlos Junior,Uriah Hall,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/ece3a7a9e930ef9d
UFC Fight Night: Cowboy vs. Gaethje,Yves Lavigne,Misha Cirkunov,Jimmy Crute,Misha Cirkunov,3,F,Light Heavyweight,M,Submission,Peruvian Necktie On Ground,1,3:38,http://ufcstats.com/fight-details/92b98afec5eb4e05
UFC Fight Night: Cowboy vs. Gaethje,Jason Herzog,Marcin Tybura,Augusto Sakai,Augusto Sakai,3,F,Heavyweight,M,KO/TKO,Punches to Head In Clinch,1,0:59,http://ufcstats.com/fight-details/9d3a38cc18807e10
UFC Fight Night: Cowboy vs. Gaethje,Jerin Valel,Cole Smith,Miles Johns,Miles Johns,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/9de23eb1471e592b
UFC Fight Night: Cowboy vs. Gaethje,John Cooper,Brad Katona,Hunter Azure,Hunter Azure,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/14176809bcdafd01
UFC Fight Night: Cowboy vs. Gaethje,Yves Lavigne,Chas Skelly,Jordan Griffin,Chas Skelly,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/462a95890423d3c6
UFC Fight Night: Cowboy vs. Gaethje,John Cooper,Louis Smolka,Ryan MacDonald,Louis Smolka,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,4:43,http://ufcstats.com/fight-details/241687ff5fe92331
UFC Fight Night: Cowboy vs. Gaethje,Kevin Dornan,Kyle Prepolec,Austin Hubbard,Austin Hubbard,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/acf658afda38d8af
UFC 242: Khabib vs. Poirier,Marc Goddard,Khabib Nurmagomedov,Dustin Poirier,Khabib Nurmagomedov,5,T,Lightweight,M,Submission,Rear Naked Choke,3,2:06,http://ufcstats.com/fight-details/01a4827b3596d111
UFC 242: Khabib vs. Poirier,Herb Dean,Edson Barboza,Paul Felder,Paul Felder,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/357a34207d70da69
UFC 242: Khabib vs. Poirier,Peter Hickmott,Islam Makhachev,Davi Ramos,Islam Makhachev,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/849eb47d349f3fe4
UFC 242: Khabib vs. Poirier,Marc Goddard,Curtis Blaydes,Shamil Abdurakhimov,Curtis Blaydes,3,F,Heavyweight,M,KO/TKO,Elbow to Head From Half Guard,2,2:22,http://ufcstats.com/fight-details/066756ea40b134a7
UFC 242: Khabib vs. Poirier,Herb Dean,Mairbek Taisumov,Diego Ferreira,Diego Ferreira,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8accd04438b91262
UFC 242: Khabib vs. Poirier,Vjacheslav Kiselev,Joanne Wood,Andrea Lee,Joanne Wood,3,F,Women's Flyweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/77f123712368bcbc
UFC 242: Khabib vs. Poirier,Marc Goddard,Liana Jojua,Sarah Moras,Sarah Moras,3,F,Women's Bantamweight,F,KO/TKO,Elbows to Head From Mount,3,2:26,http://ufcstats.com/fight-details/8e1ae2ae6694b131
UFC 242: Khabib vs. Poirier,Peter Hickmott,Ottman Azaitar,Teemu Packalen,Ottman Azaitar,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,3:33,http://ufcstats.com/fight-details/2c7b788effdc1b4c
UFC 242: Khabib vs. Poirier,Vjacheslav Kiselev,Belal Muhammad,Takashi Sato,Belal Muhammad,3,F,Welterweight,M,Submission,Rear Naked Choke,3,1:55,http://ufcstats.com/fight-details/18aff757c54687f1
UFC 242: Khabib vs. Poirier,Herb Dean,Nordine Taleb,Muslim Salikhov,Muslim Salikhov,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,4:26,http://ufcstats.com/fight-details/43496ff308e681a0
UFC 242: Khabib vs. Poirier,,Omari Akhmedov,Zak Cummings,Omari Akhmedov,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/9a46f95c1c1e57f0
UFC 242: Khabib vs. Poirier,Peter Hickmott,Don Madge,Fares Ziam,Don Madge,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/84d4b658851b7e0e
UFC Fight Night: Andrade vs. Zhang,Leon Roberts,Jessica Andrade,Zhang Weili,Zhang Weili,5,T,Women's Strawweight,F,KO/TKO,Punch to Head At Distance,1,0:42,http://ufcstats.com/fight-details/357cf8a9b6737625
UFC Fight Night: Andrade vs. Zhang,John Sharp,Li Jingliang,Elizeu Zaleski dos Santos,Li Jingliang,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,3,4:51,http://ufcstats.com/fight-details/55480808b1fa1f9c
UFC Fight Night: Andrade vs. Zhang,Steve Perceval,Kai Kara-France,Mark De La Rosa,Kai Kara-France,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/b07188063c49b755
UFC Fight Night: Andrade vs. Zhang,John Sharp,Song Kenan,Derrick Krantz,Song Kenan,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/676561d9690ce31d
UFC Fight Night: Andrade vs. Zhang,Thomas Fan,Wu Yanan,Mizuki,Mizuki,3,F,Women's Flyweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/5f900e4437e079b3
UFC Fight Night: Andrade vs. Zhang,Steve Perceval,JunYong Park,Anthony Hernandez,Anthony Hernandez,3,F,Middleweight,M,Submission,Anaconda Choke On Ground,2,4:39,http://ufcstats.com/fight-details/8182dbc752c71137
UFC Fight Night: Andrade vs. Zhang,Thomas Fan,Sumudaerji,Andre Soukhamthath,Sumudaerji,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/09b91014bd88f815
UFC Fight Night: Andrade vs. Zhang,Leon Roberts,Da Woon Jung,Khadis Ibragimov,Da Woon Jung,3,F,Light Heavyweight,M,Submission,Guillotine Choke Standing,3,1:59,http://ufcstats.com/fight-details/5ff390f7bbf2bec8
UFC Fight Night: Andrade vs. Zhang,John Sharp,Damir Ismagulov,Thiago Moises,Damir Ismagulov,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/060dfbc982c6c4ef
UFC Fight Night: Andrade vs. Zhang,Steve Perceval,Alatengheili,Batgerel Danaa,Alatengheili,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/2e001d8c2f6106fc
UFC Fight Night: Andrade vs. Zhang,Thomas Fan,Karol Rosa,Lara Procopio,Karol Rosa,3,F,Women's Bantamweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/a072be4f806d360f
UFC 241: Cormier vs. Miocic 2,Herb Dean,Daniel Cormier,Stipe Miocic,Stipe Miocic,5,T,Heavyweight,M,KO/TKO,Punches to Head At Distance,4,4:09,http://ufcstats.com/fight-details/6921344f8e706d0f
UFC 241: Cormier vs. Miocic 2,Mike Beltran,Anthony Pettis,Nate Diaz,Nate Diaz,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/f2ce79565c0820dd
UFC 241: Cormier vs. Miocic 2,Jason Herzog,Yoel Romero,Paulo Costa,Paulo Costa,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/3e16a71836e85212
UFC 241: Cormier vs. Miocic 2,Herb Dean,Gabriel Benitez,Sodiq Yusuff,Sodiq Yusuff,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,4:14,http://ufcstats.com/fight-details/ea43a5fe4ff9a3c4
UFC 241: Cormier vs. Miocic 2,Mike Beltran,Derek Brunson,Ian Heinisch,Derek Brunson,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/2eb56023c4a54504
UFC 241: Cormier vs. Miocic 2,Jason Herzog,Devonte Smith,Khama Worthy,Khama Worthy,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,4:15,http://ufcstats.com/fight-details/2671de30a1736f51
UFC 241: Cormier vs. Miocic 2,Frank Trigg,Raphael Assuncao,Cory Sandhagen,Cory Sandhagen,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/fba7d6a42f137938
UFC 241: Cormier vs. Miocic 2,George Allen,Christos Giagos,Drakkar Klose,Drakkar Klose,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/25e1d17d072227c6
UFC 241: Cormier vs. Miocic 2,Frank Trigg,Manny Bermudez,Casey Kenney,Casey Kenney,3,F,Catch Weight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/29de6ddc42a2e674
UFC 241: Cormier vs. Miocic 2,Jason Herzog,Hannah Cifers,Jodie Esquibel,Hannah Cifers,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8ebd6e9d41a51e31
UFC 241: Cormier vs. Miocic 2,George Allen,Kyung Ho Kang,Brandon Davis,Kyung Ho Kang,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/445d0d44091b902a
UFC 241: Cormier vs. Miocic 2,Frank Trigg,Sabina Mazo,Shana Dobson,Sabina Mazo,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/51f955029dbf6978
UFC Fight Night: Shevchenko vs. Carmouche 2,Keith Peterson,Valentina Shevchenko,Liz Carmouche,Valentina Shevchenko,5,T,Women's Flyweight,F,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/9d80bd1f92d23dfa
UFC Fight Night: Shevchenko vs. Carmouche 2,Eduardo Herdy,Vicente Luque,Mike Perry,Vicente Luque,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/7feadf01c5920285
UFC Fight Night: Shevchenko vs. Carmouche 2,Osiris Maia,Eduardo Garagorri,Humberto Bandenay,Eduardo Garagorri,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/aef94727eb3897df
UFC Fight Night: Shevchenko vs. Carmouche 2,Keith Peterson,Volkan Oezdemir,Ilir Latifi,Volkan Oezdemir,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,2,4:31,http://ufcstats.com/fight-details/f7cce33f6563dd72
UFC Fight Night: Shevchenko vs. Carmouche 2,Osiris Maia,Rodolfo Vieira,Oskar Piechota,Rodolfo Vieira,3,F,Middleweight,M,Submission,Arm Triangle From Side Control,2,4:26,http://ufcstats.com/fight-details/8da94b2c1c0443d4
UFC Fight Night: Shevchenko vs. Carmouche 2,Fernando Portella,Enrique Barzola,Bobby Moffett,Enrique Barzola,3,F,Featherweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/4dd3035430a5ed43
UFC Fight Night: Shevchenko vs. Carmouche 2,Keith Peterson,Gilbert Burns,Aleksei Kunchenko,Gilbert Burns,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1019f2a9c012e949
UFC Fight Night: Shevchenko vs. Carmouche 2,Eduardo Herdy,Ciryl Gane,Raphael Pessoa,Ciryl Gane,3,F,Heavyweight,M,Submission,Arm Triangle From Side Control,1,4:12,http://ufcstats.com/fight-details/1d8a86d37c7ef3d3
UFC Fight Night: Shevchenko vs. Carmouche 2,Fernando Portella,Tecia Pennington,Marina Rodriguez,Marina Rodriguez,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d93b589bcec80ffe
UFC Fight Night: Shevchenko vs. Carmouche 2,Osiris Maia,Rogerio Bontorin,Raulian Paiva,Rogerio Bontorin,3,F,Flyweight,M,TKO - Doctor's Stoppage,,1,2:56,http://ufcstats.com/fight-details/cb4dd24535ef2d94
UFC Fight Night: Shevchenko vs. Carmouche 2,Eduardo Herdy,Geraldo de Freitas,Chris Gutierrez,Chris Gutierrez,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/4c489b3c9d14cbc9
UFC Fight Night: Shevchenko vs. Carmouche 2,Fernando Portella,Kazula Vargas,Alex Da Silva,Alex Da Silva,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/975159720cfd0103
UFC Fight Night: Shevchenko vs. Carmouche 2,Keith Peterson,Veronica Hardy,Polyana Viana,Veronica Hardy,3,F,Women's Flyweight,F,Submission,Armbar On Ground,1,1:09,http://ufcstats.com/fight-details/494042bf96730bc0
UFC Fight Night: Covington vs. Lawler,Keith Peterson,Colby Covington,Robbie Lawler,Colby Covington,5,F,Welterweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/e139628170777bef
UFC Fight Night: Covington vs. Lawler,Herb Dean,Jim Miller,Clay Guida,Jim Miller,3,F,Lightweight,M,Submission,Guillotine Choke After Drop to Guard,1,0:58,http://ufcstats.com/fight-details/e96d929f8207a3e0
UFC Fight Night: Covington vs. Lawler,Keith Peterson,Joaquim Silva,Nasrat Haqparast,Nasrat Haqparast,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,0:36,http://ufcstats.com/fight-details/dbbd17b6995f014b
UFC Fight Night: Covington vs. Lawler,Herb Dean,Trevin Giles,Gerald Meerschaert,Gerald Meerschaert,3,F,Middleweight,M,Submission,Guillotine Choke On Ground,3,1:49,http://ufcstats.com/fight-details/dc49373c52eedaa3
UFC Fight Night: Covington vs. Lawler,Gasper Oliver,Scott Holtzman,Dong Hyun Ma,Scott Holtzman,3,F,Lightweight,M,TKO - Doctor's Stoppage,,2,5:00,http://ufcstats.com/fight-details/1d9f862a47540785
UFC Fight Night: Covington vs. Lawler,Gary Copeland,Darko Stosic,Kennedy Nzechukwu,Kennedy Nzechukwu,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/cd6b799ec79c489a
UFC Fight Night: Covington vs. Lawler,Gary Copeland,Mickey Gall,Salim Touahri,Mickey Gall,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/f4bd11655adeb078
UFC Fight Night: Covington vs. Lawler,Liam Kerrigan,Antonina Shevchenko,Lucie Pudilova,Antonina Shevchenko,3,F,Women's Flyweight,F,Submission,Rear Naked Choke,2,1:20,http://ufcstats.com/fight-details/326de7f7ec9e7035
UFC Fight Night: Covington vs. Lawler,Gasper Oliver,Jordan Espinosa,Matt Schnell,Matt Schnell,3,F,Flyweight,M,Submission,Triangle Choke From Bottom Guard,1,1:23,http://ufcstats.com/fight-details/60162c95d921d1ae
UFC Fight Night: Covington vs. Lawler,Liam Kerrigan,Lauren Murphy,Mara Romero Borella,Lauren Murphy,3,F,Women's Flyweight,F,KO/TKO,Knee to Head In Clinch,3,1:46,http://ufcstats.com/fight-details/e3acb789f7dcd34c
UFC Fight Night: Covington vs. Lawler,Gary Copeland,Claudio Silva,Cole Williams,Claudio Silva,3,F,Welterweight,M,Submission,Neck Crank From Back Control,1,2:35,http://ufcstats.com/fight-details/f6ab2eec90980ac0
UFC Fight Night: Covington vs. Lawler,Herb Dean,Miranda Granger,Hannah Goldy,Miranda Granger,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/94560d1dc6248347
UFC 240: Holloway vs. Edgar,Herb Dean,Max Holloway,Frankie Edgar,Max Holloway,5,T,Featherweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/c4704eab5e2f51b8
UFC 240: Holloway vs. Edgar,Yves Lavigne,Cristiane Justino,Felicia Spencer,Cristiane Justino,3,F,Women's Featherweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/240e9389cca3bd18
UFC 240: Holloway vs. Edgar,Dan Miragliotta,Geoff Neal,Niko Price,Geoff Neal,3,F,Welterweight,M,KO/TKO,Punches to Head From Guard,2,2:39,http://ufcstats.com/fight-details/e186bd5e556f1b5e
UFC 240: Holloway vs. Edgar,Marc Goddard,Olivier Aubin-Mercier,Arman Tsarukyan,Arman Tsarukyan,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/7ed98f8d1ffae082
UFC 240: Holloway vs. Edgar,Herb Dean,Marc-Andre Barriault,Krzysztof Jotko,Krzysztof Jotko,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/dbca9f6bb7290c0d
UFC 240: Holloway vs. Edgar,Yves Lavigne,Alexis Davis,Viviane Araujo,Viviane Araujo,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/dfa2fda311df08cf
UFC 240: Holloway vs. Edgar,Kyle Cardinal,Hakeem Dawodu,Yoshinori Horie,Hakeem Dawodu,3,F,Featherweight,M,KO/TKO,Kick to Head At Distance,3,4:09,http://ufcstats.com/fight-details/10b31e991c2d0d4e
UFC 240: Holloway vs. Edgar,Marc Goddard,Gavin Tucker,SeungWoo Choi,Gavin Tucker,3,F,Featherweight,M,Submission,Rear Naked Choke,3,3:17,http://ufcstats.com/fight-details/25c4013fc187762a
UFC 240: Holloway vs. Edgar,Dan Miragliotta,Alexandre Pantoja,Deiveson Figueiredo,Deiveson Figueiredo,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/bc1787883f9328be
